principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Alessandro Catenazzi,Italy,Italy,2015,,,4200,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,22,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2646ecb0ca99be8b6ef9b061290d3dee4,https://n2t.net/ark:/21547/DVq24200,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2014,,,1166.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,14,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr265a46ea91bb200773f6c7d29c8aa368b,https://n2t.net/ark:/21547/DVq21166.14,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2015,,,307.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,20,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f44f7a940b9a15acef0921d676bad304,https://n2t.net/ark:/21547/DVq2307.15,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1446.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,25,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr20c2ba6d46fe4ee04385665f5f74c70e7,https://n2t.net/ark:/21547/DVq21446.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,12.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr247061352300e6490f892f593ae407a91,https://n2t.net/ark:/21547/DVq212.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,14.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr265adc9e97dc5e80ddf569cc4d2116810,https://n2t.net/ark:/21547/DVq214.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,13.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2d0f9dc33fae0f3a8b2d55c9adf29a6e0,https://n2t.net/ark:/21547/DVq213.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,11.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2a8bbce1b30f49056fb7b9fa2deeabb1d,https://n2t.net/ark:/21547/DVq211.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,10.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr227c7ef150ed2d024346ecc872becc650,https://n2t.net/ark:/21547/DVq210.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,7.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr24c8f354849791983561f538a0a37ab4c,https://n2t.net/ark:/21547/DVq27.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,8.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2976c85b9da072607641c860c8d88af37,https://n2t.net/ark:/21547/DVq28.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,9.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr24197154906b15c763dc3fa6f74b63877,https://n2t.net/ark:/21547/DVq29.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,6.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr23bc7e80742ba03969262498a3613ac80,https://n2t.net/ark:/21547/DVq26.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,5.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr24edce123096cda393ae3943f469b11a1,https://n2t.net/ark:/21547/DVq25.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,4.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f0e8762726d82f7902f9c8701e5579f7,https://n2t.net/ark:/21547/DVq24.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,3.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2be656f2b3cc614d890b4f71c395ca6ef,https://n2t.net/ark:/21547/DVq23.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,2.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr23692d0e25b13a36cff1dd9484a9ca8f0,https://n2t.net/ark:/21547/DVq22.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,1.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2c724893aba33f346b0929a645860cc95,https://n2t.net/ark:/21547/DVq21.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,17.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2df8dfcc63d7a60c6cbeb0525504c98ce,https://n2t.net/ark:/21547/DVq217.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,16.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2b7b0ffe6502982bccd623213f81da97a,https://n2t.net/ark:/21547/DVq216.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2013,,,15.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,19,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2233b32c79b55f69a6aa7219a5dbca7e4,https://n2t.net/ark:/21547/DVq215.13,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2014,,,956.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,TRUE,NA,0.059764583,NA,FALSE,7,3,,,41.80362701,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr21e814231a1355084c21729680330da7a,https://n2t.net/ark:/21547/DVq2956.14,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2014,,,958.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,3,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr282612e8e788280b9cf8f94ec61bb22c8,https://n2t.net/ark:/21547/DVq2958.14,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2014,,,281.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,3,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr22a987e604252828a41096459909afece,https://n2t.net/ark:/21547/DVq2281.14,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,V150.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,6,,,,Catenazzi Lab,,,,,30,,,,,,,,,Ethan Baruch  |  Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2a64d5b59bf664257e11a10147c32c76c,https://n2t.net/ark:/21547/DVq2V150.13,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,V119.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,1,,,,Catenazzi Lab,,,,,30,,,,,,,,,Ethan Baruch  |  Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2ac5b35f513c31aea94771ff768f95bc0,https://n2t.net/ark:/21547/DVq2V119.13,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2015,,,576.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,6,13,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2cd3918535de0611282a002fe829abb10,https://n2t.net/ark:/21547/DVq2576.15,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,V92.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,6,25,,,,Catenazzi Lab,,,,,30,,,,,,,,,Ethan Baruch  |  Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr26dd6b19d851316210a567027f7894b2b,https://n2t.net/ark:/21547/DVq2V92.13,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,V93.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,6,25,,,,Catenazzi Lab,,,,,30,,,,,,,,,Ethan Baruch  |  Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr235c40c969a220e8c4974bd2d48b3d02c,https://n2t.net/ark:/21547/DVq2V93.13,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2013,,,V126.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,1,,,,Catenazzi Lab,,,,,30,,,,,,,,,Ethan Baruch  |  Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr21668e63bccc1392bf49b80d630480057,https://n2t.net/ark:/21547/DVq2V126.13,BdTri,243,,,
Alessandro Catenazzi,USA,USA,2014,,,1440.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bd,FALSE,NA,0,NA,FALSE,10,25,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr291c9183ab2864e9cf4c434acb9ec4fe2,https://n2t.net/ark:/21547/DVq21440.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,1PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,TRUE,NA,0.103670299,NA,FALSE,5,9,,,40.88942719,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f6461c7d6c4bfacdc01e28fdd6783942,https://n2t.net/ark:/21547/DVq21PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,3PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,9,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2902609d692620577fe45ca2a34d9140a,https://n2t.net/ark:/21547/DVq23PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,4PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,9,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr24fe8f5d77fa457b8dc451d255ced012a,https://n2t.net/ark:/21547/DVq24PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,5PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,9,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr26a1447cf5b0d8d5d97e9eb30fc4a971f,https://n2t.net/ark:/21547/DVq25PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,6PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,9,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr23767884ed13758998c2ba8b252e7cb65,https://n2t.net/ark:/21547/DVq26PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,7PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,TRUE,NA,0.261262715,NA,FALSE,5,9,,,39.33872986,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr28f079094679d24f935701a46029b223a,https://n2t.net/ark:/21547/DVq27PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,2PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,9,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr27f61761054a5fba2d54fd427c455fe5a,https://n2t.net/ark:/21547/DVq22PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,8PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,9,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr28d58eceaa708f4783090bdd3961c6a9f,https://n2t.net/ark:/21547/DVq28PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,9PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,TRUE,NA,0.394985825,NA,FALSE,5,9,,,31.59886599,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr25bcd19ee8fc95a875098734606440a64,https://n2t.net/ark:/21547/DVq29PSLV,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2015,,,10PSLV,LivingSpecimen,Lissotriton,vulgaris,swabbing,,Bd,FALSE,NA,0,NA,FALSE,5,9,,,,Catenazzi Lab,,,,,30,,,,,,,,,Patrick Scime,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2aaade81a0518b6dade529c0e46f8524e,https://n2t.net/ark:/21547/DVq210PSLV,BdTri,243,,,
Alessandro Catenazzi,Peru,Peru,2014,,,1167.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bd,FALSE,NA,0,NA,FALSE,7,14,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2f04e219a0a069a2dae57e0d65c9516b1,https://n2t.net/ark:/21547/DVq21167.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,83.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2dbe8b20b18c4b4b1e5dcbf1998d4c25e,https://n2t.net/ark:/21547/DVq283.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,84.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr207f4f852a39d5c571af310ab3c293658,https://n2t.net/ark:/21547/DVq284.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,82.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr21a787c260166ac00f01a322eca0a5928,https://n2t.net/ark:/21547/DVq282.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,86.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr27013adeadd7543228999946fa85a5df1,https://n2t.net/ark:/21547/DVq286.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,85.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2bfab9cac56a9589dc4c21f6807a07b9e,https://n2t.net/ark:/21547/DVq285.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,87.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr25cbe2977767946fd9d34f8b2e9510729,https://n2t.net/ark:/21547/DVq287.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,88.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,1,2,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2c6493e11dcc834fcb18167dd6bba5c14,https://n2t.net/ark:/21547/DVq288.13,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,1520.14,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,14,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr298ef935a3fc974241dcca85094614372,https://n2t.net/ark:/21547/DVq21520.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,1530.14,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,14,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2603e85e3218b1c92b1a7644ca9d740b1,https://n2t.net/ark:/21547/DVq21530.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,1529.14,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,14,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr25d7d2f93f2499f135e9588545bae197d,https://n2t.net/ark:/21547/DVq21529.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,1528.14,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,14,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr2c61bc80f0480667d5831444432b593a1,https://n2t.net/ark:/21547/DVq21528.14,BdTri,243,,,
Alessandro Catenazzi,Italy,Italy,2014,,,1527.14,LivingSpecimen,Salamandra,salamandra,swabbing,,Bd,FALSE,NA,0,NA,FALSE,12,14,,,,Catenazzi Lab,,,,,30,,,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVr23163dce2dca1c8648c0a47f08775d385,https://n2t.net/ark:/21547/DVq21527.14,BdTri,243,,,
